,entity_id,entity_type,time_index,fiware_servicepath,__original_ngsi_entity__,weight_id,angular_coefficient_c1,angular_coefficient_c2,angular_coefficient_c3,angular_coefficient_c4,angular_coefficient_c5,angular_coefficient_c6,angular_coefficient_c7,angular_coefficient_c8,external_power_c1,external_power_c2,external_power_c3,external_power_c4,external_power_c5,external_power_c6,external_power_c7,external_power_c8,firmware_c1,firmware_c2,firmware_c3,firmware_c4,firmware_c5,firmware_c6,firmware_c7,firmware_c8,point_c1,point_c2,point_c3,point_c4,point_c5,point_c6,point_c7,point_c8,serialn_c1,serialn_c2,serialn_c3,serialn_c4,serialn_c5,serialn_c6,serialn_c7,serialn_c8,temperature_c1,temperature_c2,temperature_c3,temperature_c4,temperature_c5,temperature_c6,temperature_c7,temperature_c8,weight_c1,weight_c2,weight_c3,weight_c4,weight_c5,weight_c6,weight_c7,weight_c8,voltage_c1,voltage_c2,voltage_c3,voltage_c4,voltage_c5,voltage_c6,voltage_c7,voltage_c8,datetime,total_weight
819,urn:ngsi-v2:DSX:002,DSX,1648727010897,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14745,8","16043,7","18299,3","17720,1","9210,0","5686,0","3976,5","5974,3",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",7,4,83,86,5,8,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:43:30.897,193
543,urn:ngsi-v2:DSX:002,DSX,1648727014633,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14742,6","16039,0","18371,9","17623,9","9228,1","5690,9","3978,3","5978,5",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",7,4,96,69,8,9,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:43:34.633,193
110,urn:ngsi-v2:DSX:002,DSX,1648727018147,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14738,2","16040,4","18388,1","17606,3","9221,7","5691,0","3978,9","5974,6",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",6,4,99,66,7,9,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:43:38.147,191
1111,urn:ngsi-v2:DSX:002,DSX,1648727021576,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14777,0","16039,0","18467,0","17586,7","9173,9","5686,2","3976,4","5975,3",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",13,4,112,62,0,8,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:43:41.576,199
111,urn:ngsi-v2:DSX:002,DSX,1648727025799,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14751,7","16028,9","18439,0","17609,0","9176,2","5678,1","3976,0","5975,6",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",8,2,107,66,0,7,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:43:45.799,190
820,urn:ngsi-v2:DSX:002,DSX,1648727028911,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14758,2","16036,1","18437,0","17603,4","9177,6","5678,6","3977,9","5978,1",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",10,3,107,65,0,7,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:43:48.911,192
112,urn:ngsi-v2:DSX:002,DSX,1648727032553,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14760,6","16031,3","18429,8","17615,5","9173,0","5679,6","3981,5","5978,1",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",10,2,106,67,0,7,1,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:43:52.553,193
542,urn:ngsi-v2:DSX:002,DSX,1648727036168,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14750,5","16030,8","18454,6","17616,1","9168,6","5671,2","3981,0","5980,9",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",8,2,110,67,0,5,1,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:43:56.168,193
1112,urn:ngsi-v2:DSX:002,DSX,1648727040027,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14727,2","16026,0","18453,7","17614,9","9183,0","5672,3","3980,0","5976,3",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",4,1,110,67,1,6,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:00.027,189
541,urn:ngsi-v2:DSX:002,DSX,1648727044024,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14745,5","16037,1","18403,9","17629,0","9192,2","5673,6","3978,9","5979,6",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",7,3,101,70,2,6,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:04.024,189
1109,urn:ngsi-v2:DSX:002,DSX,1648727047165,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14738,7","16034,2","18413,2","17632,0","9194,0","5674,3","3979,6","5979,9",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",6,3,103,70,3,6,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:07.165,191
547,urn:ngsi-v2:DSX:002,DSX,1648727051315,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14730,7","16039,8","18377,9","17694,6","9202,0","5686,6","3979,8","5978,6",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",5,4,97,81,4,8,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:11.315,199
117,urn:ngsi-v2:DSX:002,DSX,1648727055295,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14734,7","16033,6","18338,9","17694,3","9202,9","5693,3","3980,6","5979,4",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",5,2,90,81,4,9,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:15.295,191
114,urn:ngsi-v2:DSX:002,DSX,1648727059588,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14732,1","16036,2","18251,5","17737,3","9219,9","5708,6","3982,8","5981,1",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",5,3,75,89,7,12,1,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:19.588,192
1110,urn:ngsi-v2:DSX:002,DSX,1648727063175,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14737,1","16037,9","18235,7","17727,9","9221,2","5708,8","3980,5","5980,9",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",6,3,72,87,7,12,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:23.175,187
821,urn:ngsi-v2:DSX:002,DSX,1648727067486,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14733,6","16026,4","18329,4","17493,4","9292,1","5689,9","3975,8","5980,1",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",5,1,88,46,20,9,0,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:27.486,169
546,urn:ngsi-v2:DSX:002,DSX,1648727071901,/,,b10ab980-f47f-4279-bcb0-d330711110c6,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14708,5","15993,5","18115,2","17227,7","9152,0","5638,4","3981,4","5983,4",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,3","11,9","11,6","11,4","12,5","12,1","12,2","12,4",1,-5,51,0,-3,0,1,0,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:44:31.901,45
818,urn:ngsi-v2:DSX:002,DSX,1648727373199,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14717,5","16023,8","17678,5","17211,0","9151,8","5634,7","3990,6","5965,2",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",3,1,-26,-1,-3,-1,2,-1,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:49:33.199,-26
817,urn:ngsi-v2:DSX:002,DSX,1648727376817,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"17942,5","19798,6","21494,8","26715,3","9048,3","6431,4","3966,1","5947,8",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",567,661,643,1659,-21,138,-2,-5,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:49:36.817,3640
539,urn:ngsi-v2:DSX:002,DSX,1648727380766,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"16287,2","16091,1","29497,2","28642,1","18457,3","15654,9","5714,8","7722,7",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",277,13,2046,1996,1620,1754,304,304,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:49:40.766,8314
400,urn:ngsi-v2:DSX:002,DSX,1648727383965,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14828,1","15937,1","25699,6","25861,4","19275,0","16080,4","5694,2","7686,0",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",22,-14,1380,1509,1763,1829,300,298,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:49:43.965,7087
394,urn:ngsi-v2:DSX:002,DSX,1648727387793,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14717,7","15901,3","25651,5","25950,5","19287,7","15752,0","5596,9","7591,8",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",3,-21,1372,1525,1765,1772,283,281,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:49:47.793,6980
814,urn:ngsi-v2:DSX:002,DSX,1648727391380,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14713,4","15917,3","25782,6","25961,2","19152,1","15709,0","5607,6","7587,5",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",2,-18,1394,1527,1741,1764,285,280,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:49:51.380,6975
1107,urn:ngsi-v2:DSX:002,DSX,1648727395094,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14714,1","15914,0","25807,0","25972,0","19189,1","15742,3","5612,1","7583,5",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",2,-18,1399,1529,1748,1770,286,280,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:49:55.094,6996
1108,urn:ngsi-v2:DSX:002,DSX,1648727399432,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14715,0","15914,6","25800,5","25978,3","19183,6","15741,4","5609,4","7583,2",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",2,-18,1398,1530,1747,1770,285,280,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:49:59.432,6994
396,urn:ngsi-v2:DSX:002,DSX,1648727403719,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14719,9","15912,5","25795,3","25969,6","19189,0","15741,0","5606,7","7576,7",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",3,-19,1397,1528,1748,1770,285,278,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:50:03.719,6990
395,urn:ngsi-v2:DSX:002,DSX,1648727407400,/,,d29d499c-0a65-4faf-8ab3-d2e279d9c49c,"0,999740 0,999740","1,00043 1,00043","1,00171 1,00171","0,999310 0,999310","0,997420 0,997420","1,00154 1,00154","1,00037 1,00037","0,998950 0,998950",,,,,,,,,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,491001 1.2,"14720,3","15919,6","25797,6","25967,1","19192,9","15735,6","5611,6","7580,2",03180010-0006 03180010-0006,03180009-0006 03180009-0006,03180005-0006 03180005-0006,03180006-0006 03180006-0006,03180008-0006 03180008-0006,03180007-0006 03180007-0006,03180012-0006 03180012-0006,03180011-0006 03180011-0006,"12,4","12,1","11,7","11,6","12,6","12,2","12,3","12,5",3,-17,1397,1528,1748,1769,286,279,"11,3 5,0","11,3 5,0","11,3 5,0","11,4 5,0","11,3 5,0","11,4 5,0","11,4 5,0","11,3 5,0",2022-03-31 11:50:07.400,6993
